1,4,340000,0.062485
1,4,350000,0.062485
1,4,360000,0.062485
1,4,370000,0.062486
1,4,380000,0.062485
1,4,390000,0.062514
1,4,400000,0.062484
1,4,410000,0.062485
1,4,420000,0.062484
1,4,430000,0.078107
1,4,440000,0.078107
1,4,450000,0.078108
1,4,460000,0.078106
1,4,470000,0.078107
1,4,480000,0.078106
1,4,490000,0.078106
1,4,500000,0.078135
1,4,510000,0.078107
1,4,520000,0.078105
1,4,530000,0.078105
1,4,540000,0.093756
1,4,550000,0.078105
1,4,560000,0.093727
1,4,570000,0.093728
1,4,580000,0.093726
1,4,590000,0.093728
1,4,600000,0.093727
1,4,610000,0.093727
1,4,620000,0.109349
1,4,630000,0.109349
1,4,640000,0.093726
1,4,650000,0.093727
1,4,660000,0.109378
1,4,670000,0.093727
1,4,680000,0.109348
1,4,690000,0.109348
1,4,700000,0.109377
1,4,710000,0.120992
1,4,720000,0.117231
1,4,730000,0.109383
1,4,740000,0.112536
1,4,750000,0.125000
1,4,760000,0.124970
1,4,770000,0.124941
1,4,780000,0.124975
1,4,790000,0.124971
1,4,800000,0.136007
1,4,810000,0.125164
1,4,820000,0.124960
1,4,830000,0.140592
1,4,840000,0.124941
1,4,850000,0.140621
1,4,860000,0.140591
1,4,870000,0.140593
1,4,880000,0.140557
1,4,890000,0.140590
1,4,900000,0.156236
1,4,910000,0.140589
1,4,920000,0.156214
1,4,930000,0.156178
1,4,940000,0.156212
1,4,950000,0.156212
1,4,960000,0.156213
1,4,970000,0.156212
1,4,980000,0.156207
1,4,990000,0.171833
1,4,1000000,0.171799
6,5,10000,0.000000
6,5,20000,0.000000
6,5,30000,0.000000
6,5,40000,0.000000
6,5,50000,0.015620
6,5,60000,0.015660
6,5,70000,0.000000
6,5,80000,0.015612
6,5,90000,0.015621
6,5,100000,0.015592
6,5,110000,0.015625
6,5,120000,0.015621
6,5,130000,0.031242
6,5,140000,0.015622
6,5,150000,0.031245
6,5,160000,0.031245
6,5,170000,0.031241
6,5,180000,0.031241
6,5,190000,0.031242
6,5,200000,0.031243
6,5,210000,0.046860
6,5,220000,0.031247
6,5,230000,0.031275
6,5,240000,0.046868
6,5,250000,0.046860
6,5,260000,0.046898
6,5,270000,0.046864
6,5,280000,0.062452
6,5,290000,0.046863
6,5,300000,0.062519
6,5,310000,0.062486
6,5,320000,0.046864
6,5,330000,0.062518
6,5,340000,0.062452
6,5,350000,0.062516
6,5,360000,0.077316
6,5,370000,0.078105
6,5,380000,0.078107
6,5,390000,0.078139
6,5,400000,0.078106
6,5,410000,0.093695
6,5,420000,0.093758
6,5,430000,0.093728
6,5,440000,0.093699
6,5,450000,0.093758
6,5,460000,0.093727
6,5,470000,0.093730
6,5,480000,0.093729
6,5,490000,0.109349
6,5,500000,0.109350
6,5,510000,0.109348
6,5,520000,0.109343
6,5,530000,0.109353
6,5,540000,0.109350
6,5,550000,0.124972
6,5,560000,0.124970
6,5,570000,0.109349
6,5,580000,0.124975
6,5,590000,0.140593
6,5,600000,0.140588
6,5,610000,0.124936
6,5,620000,0.124966
6,5,630000,0.140601
6,5,640000,0.156238
6,5,650000,0.140593
6,5,660000,0.140622
6,5,670000,0.156242
6,5,680000,0.156176
6,5,690000,0.171872
6,5,700000,0.156213
6,5,710000,0.156248
6,5,720000,0.171838
6,5,730000,0.166863
6,5,740000,0.171863
6,5,750000,0.171802
6,5,760000,0.178297
6,5,770000,0.182255
6,5,780000,0.187452
6,5,790000,0.200468
